order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,region,state,category,sub_category,quantity,unit_price,discount,sales,profit
ORD-002249,01/21/2023,01/25/2023,Same Day,CUST-0492,Heather Bolton,Consumer,Central,Texas,Office Supplies,Art,7,26.55,0.2,148.66,19.21
ORD-000455,2023-11-20,24-Nov-2023,First Class,CUST-0436,Sophia Johnson,Consumer,Central,Illinois,Technology,Machines,3,477.46,0.0,1432.37,586.69
ORD-004869,12-Jul-2023,2023-07-14,First Class,CUST-0292,Stephanie Byrd,Home Office,West,Washington,Technology,Phones,3,450.22,0.0,1350.67,122.1
ORD-008397,2023-04-26,04/29/2023,Same Day,CUST-0089,lisa archer,Consumer,West,California,Furniture,Chairs,8,272.09,0.2,1741.39,394.91
ORD-000507,07/04/2024,07/11/2024,Same Day,CUST-0085,Zachary Ferrell,Consumer,West,California,Technology,Machines,5,649.03,0.2,2596.13,-214.71
ORD-006086,2023-03-26,03/30/2023,Standard Class,CUST-0165,Michael Powell,Home Office,South,North Carolina,Technology,Machines,6,702.94,0.15,3585.0,697.29
ORD-003652,12/14/2023,16-Dec-2023,Same Day,CUST-0417,Gwendolyn Klein,Consumer,West,Oregon,Furniture,Bookcases,4,215.75,0.3,604.09,24.57
ORD-000441,22-Sep-2023,26-Sep-2023,Same Day,CUST-0087,Shirley Suarez,Home Office,South,Georgia,Technology,Accessories,7,703.23,0.1,4430.36,382.32
ORD-003251,17-Sep-2024,09/18/2024,Same Day,CUST-0225,Matthew Moore,Home Office,South,Georgia,Furniture,Chairs,6,342.05,0.1,1847.05,8.83
ORD-001828,2023-09-26,2023-10-03,Second Class,CUST-0063,Connor West,Consumer,Central,Illinois,Furniture,Tables,2,261.2,0.2,417.92,18.26
ORD-000111,2023-02-02,2023-02-05,Second Class,CUST-0293,Jeremy Reed,Home Office,Central,Texas,Furniture,Furnishings,7,423.6,0.0,2965.2,-219.64
ORD-005998,28-Mar-2023,03/29/2023,First Class,CUST-0063,Connor West,Consumer,Central,Illinois,Office Supplies,Paper,2,39.74,0.1,71.53,0.59
ORD-002997,08/09/2023,08/10/2023,Same Day,CUST-0421,George Harper,Home Office,Central,Michigan,Technology,Copiers,3,280.2,0.1,756.55,160.58
ORD-005837,09/06/2024,09/11/2024,Same Day,CUST-0407,Lori Hernandez,Home Office,Central,Michigan,Furniture,Chairs,2,150.61,0.3,210.86,53.27
ORD-006947,25-Dec-2023,31-Dec-2023,First Class,CUST-0327,Brett Burns,Home Office,West,Nevada,Furniture,Furnishings,4,242.65,0.0,970.59,136.15
ORD-001518,07-Dec-2023,12/11/2023,Same Day,CUST-0314,Tracy Ballard,Home Office,South,Georgia,Furniture,Tables,3,254.42,0.0,763.27,155.42
ORD-000985,03/02/2024,03/08/2024,Same Day,CUST-0305,Maria Parker,Corporate,South,North Carolina,Furniture,Chairs,5,235.38,0.0,1176.91,336.66
ORD-008288,05/19/2023,20-May-2023,Same Day,CUST-0450,Phillip Nelson,Home Office,South,North Carolina,Office Supplies,Binders,3,19.37,0.0,58.12,10.11
ORD-001746,2023-05-16,19-May-2023,First Class,CUST-0378,Paula Bradley,Consumer,East,Massachusetts,Office Supplies,Paper,1,31.57,0.1,28.41,3.53
ORD-001583,02/04/2024,2024-02-10,Second Class,CUST-0247,Krista Gibson,Consumer,East,Pennsylvania,Office Supplies,Storage,6,22.88,0.0,137.28,-8.27
ORD-005067,11/15/2023,20-Nov-2023,Second Class,CUST-0112,Shannon Walker,Home Office,West,Nevada,Furniture,Tables,3,185.84,0.3,390.26,-12.81
ORD-002448,09/06/2023,2023-09-10,Same Day,CUST-0386,Chad Scott,Consumer,Central,Michigan,Furniture,Chairs,3,170.18,0.0,510.55,75.98
ORD-006044,2023-02-08,15-Feb-2023,Same Day,CUST-0448,Shelly Spencer,Consumer,Central,Ohio,Technology,Machines,8,494.85,0.2,3167.02,197.82
ORD-006549,10/28/2024,2024-11-02,First Class,CUST-0368,Holly Farmer,Home Office,South,Georgia,Office Supplies,Labels,2,51.36,0.0,102.73,7.04
ORD-003099,2024-07-04,2024-07-05,First Class,CUST-0080,Lisa Barnes,Corporate,West,California,Office Supplies,Labels,7,19.98,0.0,139.83,12.98
ORD-007426,13-Sep-2024,2024-09-17,First Class,CUST-0073,Brittney Phillips,Consumer,West,Nevada,Technology,Machines,6,182.05,0.1,983.06,-53.1
ORD-000377,01/02/2024,01/08/2024,Second Class,CUST-0305,Maria Parker,Corporate,South,North Carolina,Technology,Accessories,7,282.9,0.0,1980.27,547.42
ORD-008786,16-Jul-2024,18-Jul-2024,Second Class,CUST-0447,Brenda Wright,Home Office,South,Tennessee,Office Supplies,Storage,4,56.64,0.0,226.55,19.6
ORD-000206,2024-04-05,08-Apr-2024,Standard Class,CUST-0183,Angela Vaughn,Consumer,South,North Carolina,Office Supplies,Binders,6,42.47,0.3,178.38,-24.07
ORD-002195,2023-12-15,2023-12-22,Same Day,CUST-0458,Brenda Thornton,Corporate,West,Washington,  Furniture ,Tables,8,260.94,0.0,2087.5,459.74
ORD-005473,24-Nov-2023,2023-11-25,First Class,CUST-0447,Brenda Wright,Home Office,South,Tennessee,Office Supplies,Labels,2,44.64,0.2,71.42,10.37
ORD-006219,29-Oct-2024,01-Nov-2024,Same Day,CUST-0181,Alexander Collins,Corporate,Central,Ohio,Technology,Machines,8,437.11,0.15,2972.37,369.98
ORD-007795,09/13/2024,2024-09-18,Second Class,CUST-0082,Mike Allen,Corporate,South,Tennessee,  Office Supplies ,Storage,7,23.53,0.0,164.73,-4.41
ORD-007509,25-Sep-2023,2023-09-29,Second Class,CUST-0130,Megan Orr,Corporate,East,Massachusetts,Technology,Machines,7,317.43,0.0,2222.01,280.35
ORD-002179,2023-07-10,17-Jul-2023,First Class,CUST-0035,Debra Davidson,Consumer,South,Florida,Furniture,Tables,2,267.03,0.0,534.06,59.34
ORD-003702,03/16/2024,23-Mar-2024,Standard Class,CUST-0310,Dawn Summers,Consumer,South,Georgia,Technology,Phones,3,386.82,0.0,1160.45,148.43
ORD-003529,23-Jan-2023,2023-01-30,Standard Class,CUST-0331,Vanessa Howard,Corporate,WEST,Oregon,Technology,Accessories,7,367.56,0.1,2315.6,339.73
ORD-000419,28-Jul-2023,2023-08-04,Same Day,CUST-0413,Julian Conner,Corporate,South,Tennessee,Technology,Machines,1,586.06,0.0,586.06,17.7
ORD-000284,01-Mar-2023,03/08/2023,First Class,CUST-0429,Robin Santiago,Consumer,East,New Jersey,Furniture,Bookcases,8,97.14,0.15,660.56,19.18
ORD-003551,2024-12-11,17-Dec-2024,Standard Class,CUST-0394,Robert Montgomery,Corporate,East,Pennsylvania,Technology,Accessories,2,373.6,0.1,672.48,90.59
ORD-004075,30-Sep-2024,06-Oct-2024,Standard Class,CUST-0021,Margaret Hawkins DDS,Corporate,West,Oregon,Office Supplies,Paper,1,37.77,0.1,33.99,2.82
ORD-000872,05/22/2024,29-May-2024,First Class,CUST-0199,Adam Vaughan,Consumer,West,Nevada,Furniture,Tables,6,255.25,0.2,1225.22,170.83
ORD-002146,11-Aug-2023,08/16/2023,Standard Class,CUST-0388,James Padilla,Consumer,East,Pennsylvania,Technology,Machines,1,461.03,0.0,461.03,45.35
ORD-006342,21-Mar-2024,03/25/2024,Standard Class,CUST-0206,David Martinez,Home Office,East,New Jersey,Office Supplies,Art,6,42.22,0.0,253.32,-9.95
ORD-000355,06-Mar-2024,2024-03-13,First Class,CUST-0029,Zachary Hicks,Consumer,Central,Ohio,Technology,Machines,6,150.17,0.0,901.01,318.57
ORD-007874,18-May-2023,05/25/2023,Second Class,CUST-0115,Garrett Lin,Corporate,East,New Jersey,Technology,Copiers,2,577.89,0.0,1155.79,303.46
ORD-002363,2023-10-03,09-Oct-2023,Standard Class,CUST-0354,Michael Farrell,Consumer,West,Nevada,Furniture,Bookcases,1,243.93,0.0,243.93,-56.21
ORD-008539,17-Dec-2024,2024-12-18,Same Day,CUST-0399,Ashley Hicks,Home Office,Central,Michigan,Furniture,Chairs,4,304.93,0.15,1036.75,254.74
ORD-008399,14-Oct-2024,17-Oct-2024,Same Day,CUST-0385,Aimee Turner,Consumer,East,New York,Technology,Copiers,1,230.99,0.0,230.99,20.79
ORD-007173,04-Apr-2023,04/05/2023,First Class,CUST-0446,Tracy Montoya,Corporate,East,Pennsylvania,Technology,Phones,8,254.09,0.0,2032.7,244.94
ORD-005262,2023-05-10,16-May-2023,Standard Class,CUST-0129,Cameron Fisher,Corporate,South,North Carolina,Furniture,Tables,2,108.1,0.0,216.19,30.82
ORD-001141,2024-02-18,2024-02-22,Second Class,CUST-0156,Michelle Brown,Consumer,East,New Jersey,Office Supplies,Storage,1,16.88,0.1,15.19,1.04
ORD-007066,2024-12-26,2025-01-02,Same Day,CUST-0454,Cynthia Vang,Consumer,Central,Michigan,Technology,Accessories,8,483.24,0.0,3865.95,915.96
ORD-008885,2023-01-11,2023-01-18,First Class,CUST-0227,Kirk Carter,Consumer,South,Florida,Technology,Accessories,5,240.14,0.0,1200.72,237.49
ORD-004187,07-Aug-2023,2023-08-14,Standard Class,CUST-0440,Jason Rhodes,Corporate,Central,Texas,Furniture,Furnishings,3,268.72,0.15,685.24,-97.91
ORD-004555,04-Aug-2023,07-Aug-2023,Standard Class,CUST-0293,Jeremy Reed,Home Office,Central,Texas,Office Supplies,Labels,6,51.09,0.0,306.54,61.45
ORD-002024,2023-10-21,10/24/2023,Standard Class,CUST-0244,Brandon Bailey MD,Corporate,Central,Ohio,Office Supplies,Labels,5,42.36,0.0,211.79,103.3
ORD-001634,01-Aug-2024,06-Aug-2024,Standard Class,CUST-0042,Fred Smith,Consumer,South,Tennessee,Furniture,Tables,7,184.13,,1095.55,114.64
ORD-001639,09/11/2024,13-Sep-2024,Same Day,CUST-0056,Michael Lewis,Corporate,Central,Michigan,Office Supplies,Art,8,47.29,0.3,264.81,4.27
ORD-000779,06/28/2023,07/03/2023,Second Class,CUST-0027,Justin Baker,Corporate,East,Pennsylvania,Office Supplies,Paper,1,44.59,0.15,37.9,2.03
ORD-004522,12/23/2024,2024-12-28,Standard Class,CUST-0242,Matthew Moon,Home Office,Central,Illinois,Office Supplies,Binders,8,39.23,0.2,251.1,-55.01
ORD-007383,2024-02-24,2024-02-26,Same Day,CUST-0385,Aimee Turner,Consumer,East,New York,Furniture,Tables,5,384.76,0.2,1539.03,81.17
ORD-000376,2023-07-23,07/28/2023,First Class,CUST-0402,Craig Morrison,Home Office,East,New York,Furniture,Furnishings,4,180.76,0.3,506.12,-82.09
ORD-002423,05/20/2023,2023-05-27,Same Day,CUST-0324,Brandy Chavez,Consumer,East,Massachusetts,Office Supplies,Labels,3,47.25,0.0,141.74,30.29
ORD-004980,02/12/2023,2023-02-15,First Class,CUST-0022,Patty Perez,Home Office,West,Oregon,Office Supplies,Labels,5,41.83,0.1,188.24,37.86
ORD-004788,2024-02-11,2024-02-15,Second Class,CUST-0358,jeffery ortega,Home Office,South,North Carolina,Office Supplies,Paper,1,39.25,0.0,39.25,1.9
ORD-005569,2024-06-25,28-Jun-2024,Standard Class,CUST-0462,Eric Williams,Home Office,Central,Michigan,Office Supplies,Paper,2,24.93,0.0,49.85,0.41
ORD-007864,2023-03-10,03/13/2023,First Class,CUST-0375,Charles Schultz,Corporate,East,Massachusetts,Furniture,Chairs,4,352.82,0.0,1411.29,-195.09
ORD-006726,2023-09-03,2023-09-09,Standard Class,CUST-0490,Lance Simmons,Consumer,South,Georgia,Technology,Phones,4,498.65,0.0,1994.61,332.81
ORD-007405,2023-05-11,18-May-2023,First Class,CUST-0245,Shannon Rivera,Corporate,South,Georgia,Technology,Phones,1,312.45,0.0,312.45,31.55
ORD-004414,10/16/2024,17-Oct-2024,Second Class,CUST-0280,Nathan Malone,Home Office,Central,Texas,Office Supplies,Paper,6,23.65,0.2,113.5,4.57
ORD-003347,08/28/2023,2023-08-31,First Class,CUST-0313,Shannon Ramsey,Home Office,East,New Jersey,Technology,Copiers,4,371.46,0.0,1485.85,306.04
ORD-001169,11-Mar-2023,2023-03-12,Same Day,CUST-0175,Nicole Herring,Home Office,South,Georgia,Office Supplies,Art,4,40.26,0.2,128.82,0.77
ORD-007182,20-Jun-2023,25-Jun-2023,Second Class,CUST-0018,Derek Zuniga,Consumer,CENTRAL,Illinois,Office Supplies,Art,2,26.71,0.2,42.74,-7.38
ORD-001903,11/14/2023,21-Nov-2023,First Class,CUST-0031,Rebecca Henderson,Corporate,West,Washington,Office Supplies,Storage,2,25.63,0.1,46.13,9.76
ORD-000631,17-Aug-2024,08/22/2024,Second Class,CUST-0460,Ruben Dunn,Consumer,East,Pennsylvania,Furniture,Tables,4,291.87,0.3,817.25,7.45
ORD-004605,20-Jan-2023,27-Jan-2023,Same Day,CUST-0035,Debra Davidson,Consumer,South,Florida,Technology,Accessories,8,429.67,0.0,3437.38,881.31
ORD-004330,05/22/2024,2024-05-29,First Class,CUST-0225,Matthew Moore,Home Office,South,Georgia,Office Supplies,Storage,6,35.72,0.15,182.16,30.09
ORD-008673,08/19/2024,2024-08-26,Second Class,CUST-0294,Margaret Coleman,Consumer,South,Georgia,Furniture,Bookcases,6,226.99,0.0,1361.95,154.12
ORD-003209,2023-03-25,2023-03-30,Same Day,CUST-0044,Anthony Humphrey,Home Office,West,California,Technology,Phones,4,245.87,0.15,835.97,273.45
ORD-002595,18-Oct-2023,2023-10-21,Same Day,CUST-0162,Jennifer Adkins,Home Office,West,Nevada,Technology,Phones,5,289.84,0.3,1014.45,210.74
ORD-000177,04-Sep-2024,09/08/2024,Same Day,CUST-0321,Susan Turner,Home Office,West,California,Furniture,Furnishings,7,314.32,0.15,1870.23,244.64
ORD-007783,2023-08-10,2023-08-11,First Class,CUST-0475,Robin Thompson,Consumer,West,Washington,Office Supplies,Art,4,55.21,0.2,176.67,6.06
ORD-003898,2023-09-10,2023-09-13,Second Class,CUST-0345,Kayla Rodriguez,Home Office,EAST,New York,Technology,Phones,3,408.86,0.0,1226.59,359.67
ORD-008853,02-Jan-2023,2023-01-08,Second Class,CUST-0286,Elaine Brooks,Corporate,South,Florida,Office Supplies,Paper,1,47.81,0.0,47.81,11.3
ORD-005645,01/17/2024,23-Jan-2024,Standard Class,CUST-0395,Tamara Davis,Home Office,South,Florida,Office Supplies,Labels,2,26.75,0.2,42.81,10.01
ORD-008819,2023-01-08,2023-01-14,Second Class,CUST-0114,Crystal Johnson,Consumer,East,New Jersey,Furniture,Furnishings,5,290.79,0.0,1453.93,61.13
ORD-004851,22-Sep-2024,2024-09-27,First Class,CUST-0245,Shannon Rivera,Corporate,South,Georgia,Technology,Machines,5,370.48,0.3,1296.68,69.51
ORD-004888,2024-04-13,20-Apr-2024,Same Day,CUST-0498,James Bradley,Home Office,SOUTH,North Carolina,Office Supplies,Binders,1,31.83,0.1,28.65,9.75
ORD-007235,30-Sep-2023,10/06/2023,Same Day,CUST-0318,Ashley Hall,Home Office,Central,Ohio,Office Supplies,Storage,1,15.73,0.0,15.73,2.02
ORD-003934,2023-04-15,04/21/2023,First Class,CUST-0351,Ana Hill,Consumer,Central,Michigan,Furniture,Bookcases,2,314.51,0.0,629.03,155.52
ORD-001551,12/19/2024,12/21/2024,Same Day,CUST-0185,Lindsay Martinez,Corporate,South,Tennessee,Furniture,Chairs,3,196.98,0.15,502.31,126.92
ORD-008304,26-Apr-2023,2023-04-27,Standard Class,CUST-0164,Jeffrey Johnson,Corporate,East,New Jersey,Furniture,Bookcases,3,171.92,0.15,438.41,96.46
ORD-008232,29-Aug-2023,2023-08-31,Same Day,CUST-0291,David Smith,Consumer,South,Florida,Furniture,Bookcases,5,286.98,0.0,1434.92,379.83
ORD-000126,2024-07-29,2024-08-02,Second Class,CUST-0448,Shelly Spencer,Consumer,Central,Ohio,Office Supplies,Binders,7,21.76,0.15,129.48,33.68
ORD-003782,04/13/2023,2023-04-16,Standard Class,CUST-0009,Gabrielle Davis,Corporate,South,North Carolina,Technology,Accessories,6,516.69,0.0,3100.16,789.72
ORD-003367,2024-05-17,05/24/2024,Second Class,CUST-0150,Stephanie Manning,Corporate,South,Tennessee,Office Supplies,Art,2,36.55,0.15,62.13,4.25
ORD-005567,2023-04-20,27-Apr-2023,Same Day,CUST-0264,Diane Evans,Consumer,South,Georgia,Furniture,Chairs,2,277.19,0.15,471.22,136.43
ORD-001600,12-Sep-2024,2024-09-16,Standard Class,CUST-0114,Crystal Johnson,Consumer,East,New Jersey,Office Supplies,Paper,8,31.09,0.2,198.98,10.44
ORD-001503,02/14/2024,02/16/2024,Same Day,CUST-0100,Stephen Mckee,Consumer,East,Massachusetts,Technology,Accessories,2,466.79,0.0,933.57,-9.58
ORD-007631,2024-02-03,02/08/2024,First Class,CUST-0367,Courtney Rodriguez,Corporate,South,North Carolina,Office Supplies,Labels,1,27.37,0.0,27.37,7.54
ORD-002015,08/07/2024,08/13/2024,Same Day,CUST-0437,Ralph Anderson,Home Office,South,Florida,Office Supplies,Paper,1,51.78,0.0,51.78,12.75
ORD-003206,31-Jul-2023,04-Aug-2023,Second Class,CUST-0341,Allison Smith,Consumer,Central,Texas,Furniture,Bookcases,8,282.96,0.3,1584.58,-18.69
ORD-005633,2024-02-16,23-Feb-2024,Standard Class,CUST-0014,michele williams,Corporate,East,New York,Office Supplies,Paper,6,38.32,0.2,183.94,30.16
ORD-006175,2024-10-07,10-Oct-2024,Second Class,CUST-0373,Ellen Morgan,Corporate,West,California,Office Supplies,Paper,8,28.1,0.0,224.84,-2.85
ORD-002440,10/02/2024,10/06/2024,Second Class,CUST-0005,Cristian Santos,Consumer,East,New Jersey,Technology,Phones,1,318.23,0.1,286.41,76.22
ORD-005607,2023-01-31,02/03/2023,Second Class,CUST-0230,Lori Guerrero,Home Office,South,North Carolina,Office Supplies,Art,3,42.09,0.15,107.34,23.54
ORD-008496,07-Jul-2023,11-Jul-2023,Second Class,CUST-0056,Michael Lewis,Corporate,Central,Michigan,Office Supplies,Labels,2,50.19,0.1,90.35,27.34
ORD-001417,2023-12-24,28-Dec-2023,Same Day,CUST-0117,William Herrera,Corporate,Central,Texas,Technology,Phones,8,587.55,0.2,3760.3,-123.64
ORD-005261,2023-01-18,2023-01-21,Second Class,CUST-0364,Nicole Parrish,Consumer,East,Massachusetts,Office Supplies,Art,4,30.68,0.0,122.73,20.55
ORD-006336,13-Nov-2023,11/17/2023,Second Class,CUST-0235,Michael Lyons,Consumer,Central,Illinois,Office Supplies,Labels,5,33.81,0.1,152.14,25.22
ORD-007581,15-Dec-2023,12/22/2023,First Class,CUST-0035,Debra Davidson,Consumer,South,Florida,Office Supplies,Storage,4,26.18,0.0,104.73,9.29
ORD-005265,29-Sep-2023,2023-10-05,Same Day,CUST-0303,Megan Le,Consumer,South,Tennessee,Technology,Accessories,4,535.66,0.2,1714.12,6.34
ORD-001416,03/16/2023,2023-03-18,Same Day,CUST-0136,Jose Schultz,Home Office,South,Florida,Furniture,Furnishings,7,122.21,0.3,598.83,-66.43
ORD-005004,08-Sep-2024,09/11/2024,Same Day,CUST-0107,Sharon Cherry,Consumer,Central,Michigan,Office Supplies,Labels,6,45.51,0.15,232.09,13.04
ORD-004332,07/14/2023,07/18/2023,First Class,CUST-0226,Benjamin Smith,Home Office,South,Tennessee,Furniture,Bookcases,8,309.73,0.3,1734.5,346.34
ORD-004397,02/15/2023,02/18/2023,Second Class,CUST-0493,William Gould,Home Office,Central,Illinois,Office Supplies,Paper,1,35.66,0.2,28.53,-0.94
ORD-002741,2023-01-15,22-Jan-2023,Same Day,CUST-0306,Kevin Oconnor,Home Office,West,Washington,Office Supplies,Paper,5,55.58,0.0,277.89,56.71
ORD-006364,01/03/2023,2023-01-04,Standard Class,CUST-0372,Debra White,Corporate,West,Nevada,Furniture,Chairs,5,311.1,0.15,1322.2,149.84
ORD-008310,05-Apr-2023,2023-04-08,Standard Class,CUST-0476,Julie Dominguez,Corporate,South,Georgia,Office Supplies,Labels,6,36.35,0.0,218.11,0.38
ORD-004531,03-Sep-2023,09/10/2023,Standard Class,CUST-0449,Ryan Rosales,Corporate,East,New Jersey,Office Supplies,Art,6,33.93,0.3,142.5,0.64
ORD-001830,2023-04-10,2023-04-13,Same Day,CUST-0185,lindsay martinez,Corporate,South,Tennessee,Furniture,Bookcases,2,262.04,0.1,471.67,195.98
ORD-008952,15-Jan-2023,2023-01-22,Second Class,CUST-0491,Heather Williams,Consumer,West,California,Furniture,Furnishings,6,172.61,0.15,880.33,38.11
ORD-007100,2024-04-11,04/14/2024,Same Day,CUST-0438,Christopher Guerra,Consumer,East,Massachusetts,Office Supplies,Paper,7,36.06,0.15,214.55,27.35
ORD-007157,2024-11-01,11/08/2024,Same Day,CUST-0403,Mary Thompson,Corporate,West,Nevada,Furniture,Tables,4,222.21,0.2,711.08,-19.7
ORD-004959,2024-03-09,2024-03-13,Same Day,CUST-0286,Elaine Brooks,Corporate,South,Florida,Technology,Accessories,7,557.92,0.15,3319.63,283.32
ORD-007410,23-May-2024,2024-05-29,Second Class,CUST-0446,Tracy Montoya,Corporate,East,Pennsylvania,Technology,Phones,2,429.1,0.3,600.73,23.34
ORD-005237,13-Feb-2023,18-Feb-2023,Same Day,CUST-0365,Tracy Burke,Consumer,South,Florida,Technology,Copiers,2,340.36,0.2,544.57,-62.29
ORD-007838,11-Nov-2023,2023-11-15,Standard Class,CUST-0278,Marie Christian,Consumer,South,Tennessee,Office Supplies,Paper,8,27.24,0.0,217.95,18.57
ORD-000936,2023-11-18,11/23/2023,Second Class,CUST-0384,Mr. Andrew Foster,Consumer,Central,Texas,Furniture,Bookcases,2,167.07,0.0,334.14,41.5
ORD-008938,02/07/2024,09-Feb-2024,Standard Class,CUST-0026,Judy Baker,Consumer,Central,Illinois,Office Supplies,Labels,5,8.46,0.2,33.82,-3.39
ORD-006552,06-Jun-2023,06/09/2023,First Class,CUST-0187,Jonathan Peterson,Corporate,East,New York,Furniture,Chairs,2,258.31,0.0,516.63,-10.94
ORD-002746,09/10/2024,15-Sep-2024,Standard Class,CUST-0440,Jason Rhodes,Corporate,CENTRAL,Texas,Office Supplies,Storage,6,30.68,0.0,184.11,50.19
ORD-007653,02/22/2024,2024-02-28,Same Day,CUST-0079,Steve Sanchez,Corporate,South,Tennessee,Technology,Machines,8,467.53,0.3,2618.15,-307.29
ORD-001934,12-Oct-2024,10/18/2024,Second Class,CUST-0406,Madison Weber,Corporate,East,Pennsylvania,Furniture,Tables,4,273.96,0.3,767.1,152.22
ORD-005725,06/10/2023,2023-06-17,First Class,CUST-0023,Ethan Adams,Home Office,East,New Jersey,Furniture,Furnishings,6,322.08,0.0,1932.49,-98.11
ORD-006705,2024-06-27,30-Jun-2024,Second Class,CUST-0300,Amber Obrien,Consumer,West,Oregon,Technology,Phones,8,646.49,0.2,4137.55,228.13
ORD-000929,29-Mar-2024,04/02/2024,First Class,CUST-0343,Anthony Harmon,Consumer,Central,Illinois,Technology,Accessories,1,567.1,0.1,510.39,61.24
ORD-006348,2024-10-31,2024-11-05,First Class,CUST-0005,Cristian Santos,Consumer,East,New Jersey,Office Supplies,Labels,7,27.82,0.0,194.77,55.13
ORD-003863,01-Oct-2023,10/05/2023,First Class,CUST-0315,Richard Smith,Corporate,East,Massachusetts,  Technology ,Phones,7,596.47,0.0,4175.26,-90.86
ORD-004378,2023-02-25,2023-02-26,Standard Class,CUST-0189,Madison Poole,Corporate,West,Washington,Office Supplies,Paper,6,28.11,0.0,168.67,50.99
ORD-008362,2023-04-22,04/23/2023,Second Class,CUST-0372,debra white,Corporate,West,Nevada,Office Supplies,Paper,8,31.14,0.0,249.16,70.95
ORD-003002,07-Oct-2024,14-Oct-2024,First Class,CUST-0398,Gary Jackson,Consumer,West,Washington,Technology,Phones,7,286.95,0.0,2008.67,169.21
ORD-006322,01/11/2024,01/16/2024,Second Class,CUST-0408,Jeremy Turner,Consumer,Central,Ohio,Office Supplies,Art,8,32.52,0.3,182.13,22.92
ORD-001579,27-May-2024,05/30/2024,Second Class,CUST-0187,Jonathan Peterson,Corporate,East,New York,Technology,Copiers,6,251.51,0.15,1282.69,209.24
ORD-004436,02/19/2023,02/24/2023,Standard Class,CUST-0278,Marie Christian,Consumer,South,Tennessee,Office Supplies,Labels,5,46.11,0.1,207.49,33.16
ORD-002510,26-Feb-2023,2023-02-27,Second Class,CUST-0131,Elizabeth Kelley,Home Office,South,North Carolina,Office Supplies,Binders,7,36.63,0.15,217.95,43.11
ORD-000898,2023-12-12,12/14/2023,First Class,CUST-0341,Allison Smith,Consumer,Central,Texas,Office Supplies,Binders,1,37.24,0.15,31.65,1.89
ORD-006458,15-Dec-2024,12/18/2024,Standard Class,CUST-0248,frank cordova,Consumer,South,Florida,Office Supplies,Art,5,32.07,0.0,160.37,30.85
ORD-003957,17-Oct-2024,22-Oct-2024,First Class,CUST-0021,Margaret Hawkins DDS,Corporate,West,Oregon,Technology,Accessories,7,374.55,0.0,2621.84,563.86
ORD-004492,12/12/2024,12/15/2024,Standard Class,CUST-0249,Jose Travis,Consumer,West,Oregon,Office Supplies,Binders,1,33.96,0.0,33.96,8.46
ORD-004275,09/08/2023,2023-09-15,First Class,CUST-0092,Brian Rodriguez,Corporate,East,Massachusetts,Furniture,Bookcases,6,217.37,0.0,1304.22,146.85
ORD-008868,2023-11-13,17-Nov-2023,Standard Class,CUST-0465,Jose Allen,Home Office,Central,Texas,Office Supplies,Paper,8,38.61,0.0,308.91,69.45
ORD-005858,2023-08-30,2023-09-05,Second Class,CUST-0329,Jeremy Sampson,Home Office,East,Pennsylvania,Technology,Accessories,6,470.26,0.2,2257.26,-452.72
ORD-003019,2023-12-24,27-Dec-2023,Same Day,CUST-0205,Erin Warner,Home Office,South,Georgia,Technology,Copiers,7,503.51,0.2,2819.63,-573.5
ORD-005164,24-Nov-2024,11/30/2024,Second Class,CUST-0053,Crystal Robinson,Home Office,West,Nevada,Technology,Copiers,4,416.64,0.2,1333.24,79.69
ORD-000803,16-Nov-2024,2024-11-19,Same Day,CUST-0200,Nathan Freeman,Home Office,EAST,New Jersey,Furniture,Furnishings,3,213.79,0.2,513.11,-58.7
ORD-001919,11/06/2024,2024-11-09,Same Day,CUST-0254,Barbara Dudley,Home Office,Central,Texas,Office Supplies,Paper,6,48.0,0.2,230.38,10.5
ORD-006436,2024-05-10,05/17/2024,Same Day,CUST-0093,Denise Jacobs,Consumer,Central,Michigan,Furniture,Tables,5,264.8,0.2,1059.21,14.46
ORD-006205,03/19/2024,03/23/2024,Second Class,CUST-0185,Lindsay Martinez,Corporate,South,Tennessee,  Furniture ,Bookcases,4,187.27,0.3,524.37,-117.45
ORD-000207,31-Aug-2023,02-Sep-2023,Same Day,CUST-0401,Robin Young,Home Office,South,Tennessee,Office Supplies,Binders,6,18.89,0.3,79.35,12.17
ORD-003100,13-Feb-2023,2023-02-20,Same Day,CUST-0300,Amber Obrien,Consumer,West,Oregon,Furniture,Chairs,7,227.59,0.0,1593.12,170.48
ORD-004548,2024-12-18,25-Dec-2024,Second Class,CUST-0087,Shirley Suarez,Home Office,South,Georgia,Technology,Machines,8,545.97,0.2,3494.23,65.21
ORD-008329,11-Jun-2024,14-Jun-2024,First Class,CUST-0106,Marc Moore,Corporate,CENTRAL,Illinois,Office Supplies,Art,8,28.61,0.2,183.11,8.93
ORD-002988,2023-06-28,04-Jul-2023,Standard Class,CUST-0059,Brent Jordan,Corporate,East,New York,Technology,Phones,2,453.64,0.0,907.28,66.57
ORD-000070,2024-12-26,2024-12-31,Standard Class,CUST-0198,Spencer Haynes,Home Office,East,New Jersey,Technology,Copiers,5,497.62,0.1,2239.3,5.14
ORD-002386,03-May-2024,2024-05-07,Same Day,CUST-0500,Phillip Berry,Corporate,Central,Illinois,Technology,Machines,5,401.82,0.0,2009.11,66.35
